id,text,label,language,original
500327106824245249,整个周末人们都会谈论“抢劫”而不是枪击事件，因为 #ferguson pd 没有发布任何有关枪击事件的信息。,unverified,Chinese,"all weekend ppl will be talking about the ""robbery"" instead of the shooting bc #ferguson pd didn't release any info about the shooting."
514550436377137152,आईफोन 6 प्लस के मालिक शिकायत कर रहे हैं कि उनके फोन वास्तव में झुक रहे हैं: यूआरएल यूआरएल,FALSE,Hindi,iphone 6 plus owners are complaining that their phones are actually bending: URL URL
733242244522725376,"🎯 #ट्रांसजेंडर बाथरूम नीति पर लक्ष्य प्रतिक्रिया ""उबलते♨️बिंदु""❗️ URL #boycotttarget URL पर पहुंच गई",unverified,Hindi,"🎯 #target backlash over transgender bathroom policy hits ""boiling♨️point""❗️ URL #boycotttarget URL"
500363126294863876,#फर्ग्यूसन पुलिस प्रमुख ने अभी मूल रूप से पुष्टि की है कि #माइकब्राउन को सड़क पर चलने के अपराध के लिए गोली मार दी गई थी? भयानक.,unverified,Hindi,the #ferguson police chief just basically confirmed #mikebrown was gunned to death for the crime of walking in the street? horrific.
692063305297453060,teacher picks wrong student to believe in every fucking year URL URL,non-rumor,English,teacher picks wrong student to believe in every fucking year URL URL
499612545909415938,"पिछले वर्ष लगभग 7 हजार अश्वेतों की हत्या कर दी गई - लगभग सभी अन्य अश्वेतों द्वारा। एक छोटा सा % निहत्थे-पुलिस द्वारा मारा गया था। अल कहाँ है, जेसी? #tcot #फर्ग्यूसन",unverified,Hindi,"nearly 7k blacks were murdered last yr--almost all by other blacks. a tiny % were unarmed-killed-by-cop. where's al, jesse? #tcot #ferguson"
519965814175567872,एक बदमाश ने 2 मिलियन डॉलर के बुगाटी वेरॉन (यूआरएल) यूआरएल पर शानदार ढंग से साधारण लिंग चित्रित किया,FALSE,Hindi,a vandal painted a brilliantly simple penis on a $2 million bugatti veyron ( URL ) URL
551159366876147714,"डोना डगलस, जिन्होंने 1960 के दशक के सिटकॉम 'द बेवर्ली हिलबिलीज़' में बक्सम टॉमबॉय एली मे क्लैम्पेट का किरदार निभाया था, का निधन हो गया है: URL",TRUE,Hindi,"donna douglas, who played buxom tomboy elly may clampett on the 1960s sitcom 'the beverly hillbillies,' has died: URL"
726442550266044416,因为 Target 相信男人可以和女孩撒尿，所以他们的股票受到了巨大的打击。好的。继续抵制目标。网址,unverified,Chinese,"because target believes men can pee with girls, their stock has taken a huge hit. good. keep boycotting target. URL"
727982226290442240,आश्चर्य! => #ट्रांसजेंडर बाथरूम पॉलिसी यूआरएल यूआरएल के बाद से @टार्गेट स्टॉक में गिरावट आई है,unverified,Hindi,surprise! => @target stock drops since #transgender bathroom policy URL URL
553470492565602305,巴黎发生汽车追逐，枪战爆发。人质的报告。巴黎最新消息： URL URL,unverified,Chinese,car chase under way in paris as gunfight breaks out. reports of hostages. latest from paris: URL URL
722885778448121857,"@target पर एक नई ट्रांसजेंडर बाथरूम नीति वास्तविक है, और यह शानदार है: यूआरएल यूआरएल",unverified,Hindi,"a new transgender bathroom policy at @target is real, and it's fabulous: URL URL"
500295393301647360,the other day i asked a manager at the #ferguson market if police had requested surveillance video. she said no.,unverified,English,the other day i asked a manager at the #ferguson market if police had requested surveillance video. she said no.
707300612862566400,"obama to skip nancy reagan’s funeral, attend entertainment festival instead URL URL",unverified,English,"obama to skip nancy reagan’s funeral, attend entertainment festival instead URL URL"
545271117355958272,a texas plumbing company's truck somehow ended up in syria's civil war URL URL,TRUE,English,a texas plumbing company's truck somehow ended up in syria's civil war URL URL
445495350171013120,#क्रिस्टोफर के लिए प्रार्थना करें कृपया RT/Fav करें इसका मतलब है कि आप परवाह करते हैं और शायद क्रिस ब्राउन इसे देखेंगे और देखेंगे कि हम परवाह करते हैं और फिर से मुस्कुराएंगे,TRUE,Hindi,#prayforchristopher please rt/fav this it means u care and maybe chris brown will see this and will see that we care and smiles again
550284252672450560,"ट्रांसजेंडर किशोर लीला अल्कोर्न ने टम्बलर पर सुसाइड नोट प्रकाशित किया: ""मेरी मौत का कुछ मतलब होना चाहिए"" यूआरएल",unverified,Hindi,"transgender teen leelah alcorn publishes suicide note on tumblr: ""my death needs to mean something"" URL"
538930446814703616,据报道，abc 给了达伦·威尔逊 6 位数的采访费。如果属实，他们实际上是为杀害一名黑人儿童而支付了赏金。 #弗格森,FALSE,Chinese,"abc reportedly gave darren wilson 6-figures for an interview. if true, they essentially paid the bounty for killing a black child. #ferguson"
491591245152935936,"a russian officer ""pushed that button deliberately"" & shot down #mh17, ukrainian gov. says: URL URL",FALSE,English,"a russian officer ""pushed that button deliberately"" & shot down #mh17, ukrainian gov. says: URL URL"
500391222075076610,店主周一告诉 @fox2now 发生了盗窃案，但表示不是 Michaelbrown；说是别人#ferguson,unverified,Chinese,"store owner told @fox2now monday that there was a theft, but said it was not michaelbrown; said it was someone else #ferguson"
516395112201736192,"hands up, don’t shoot —hong kong edition: URL URL",unverified,English,"hands up, don’t shoot —hong kong edition: URL URL"
752965545528528898,"किशोरों में मृत्यु के शीर्ष पांच कारणों में से एक है हत्या, यूआरएल #एंडवायलेंस यूआरएल",unverified,Hindi,homicide is among the top five causes of death in adolescents URL #endviolence URL
