,id,text,label,language
267,576513463738109954,putin reappears on tv amid claims he is unwell and under threat of coup URL URL,unverified,Hindi
268,538900739880665088,afghan woman picked up her dead son's gun and helped kill 25 taliban militants to save village URL URL,unverified,Hindi
269,407173794583695360,paul walker's genuinely admirable history of organizing & participating in international disaster relief missions: URL,true,Chinese
270,515538937058971648,"update: photo of suspect, alton nolen, in moore, okla. beheading released. URL URL",true,Hindi
271,356297080169447425,obama files federal charges against george zimmerman 🙌🙌🙌 that's myyyyyyy president! yaassssss 🙏 praise the lord.,false,Hindi
272,766989078294306816,report: more american fifth-graders taking gap year to unwind before middle school URL URL,non-rumor,Chinese
273,514429381737852929,some iphone 6 plus owners accidentally bending their iphones in pockets URL by @kellyhodgkins,false,English
274,407217471473451008,"paul walker's death keeps getting more ironic... the driver, roger rodas, was a former racecar driver #rip URL",true,Hindi
275,691976624665919488,a rare white giraffe has been spotted in tanzania... perhaps the only one in the world. URL URL,non-rumor,English
276,536962520477470720,that powerful letter from lego to parents from the 1970s? it's real URL URL,true,Chinese
277,525088864416043008,"it was a long, dark day in ottawa. a timeline of the attack: URL #ottawashooting URL",true,Hindi
278,742678930516123650,gay muslim democrat terrorist threatened to kill his classmates. when he was 10. but nra or something. URL,unverified,English
279,500381163866062848,report: #ferguson police beat up wrong suspect then charged him for getting blood on uniforms in 2009 URL,unverified,English
280,377002232257855488,j.k. rowling is working on an 8th harry potter book.,false,Hindi
281,514395350615203841,reporter charlo green quit on air to start a marijuana business URL will quitting on tv pay off? URL,true,English
282,519929168864497664,“@complexmag: someone spray painted a penis on a $2.4 million bugatti veyron: URL URL ” legendary,false,Hindi
283,387050178932654080,"obama has taken down amber alert website during shutdown, but michelle's let's move site is still up. at least missing kids won't be thirsty",false,English
284,528242965915779072,officials took away this halloween decoration after reports of it being a real suicide victim. 2003 URL,true,Chinese
285,689798164287741953,"suspected suicide car bomb blast near russian embassy in afghan capital, kabul - reports URL",non-rumor,English
286,524924619812511746,witness tells #cbcnews suspected shooter of uniformed soldier at #ottawa's war memorial was carrying rifle.,unverified,Hindi
287,761381302260031489,"happy birthday, @potus! URL",non-rumor,Chinese
288,532319110458118144,employee says manager bans slang at chick-fil-a. URL URL,false,Chinese
289,706933939953344514,bernie sanders speaking about institutional racism 👏🏽🙌🏽 URL,unverified,English
290,692190570140340229,britain's johanna konta clinches australian open semi-final place by beating zhang shuai 6-4 6-1 in melbourne URL,non-rumor,Hindi
291,554655549896159233,just heart breaking. french police commissioner commits suicide after meeting charliehebdo bereaved. URL,false,Hindi
292,524178388282802176,"no, banksy hasn’t actually been arrested URL URL",false,English
293,407163869673443328,woke up to news of paul walker's death and a train derailment in the bronx that left at least 4 dead. have to remember how lucky we can be.,true,English
294,692838349036326912,"when you spend the whole day thinking it's friday, but it's not... URL",non-rumor,English
295,407218583135997953,"r.i.p. to roger rodas, the guy that died with paul walker. he's human too URL",true,Chinese
296,500303431928922113,"reminder: forget the robbery, forget the minor looting. nothing justifies militarized police pointing sniper rifles at journalists #ferguson",unverified,Hindi
297,536547921542791170,lego letter from the 1970s still offers a powerful message to parents 40 years later URL URL,true,English
298,428366153149194240,#obamacare will soon require you to get an rfid chip implanted into your skin to monitor and track you.,false,Chinese
299,570405783306944514,"jamie dornan leaving fifty shades of grey?! yeah, not so much: URL",false,English
300,534278078105944064,"we are running out of chocolate, warns world's largest chocolate manufacturer URL URL",false,English
301,518870005677826050,hewlett-packard to split pc and printer business from corporate hardware and services: URL $hpq URL,true,Hindi
302,688502260779843587,american leadership in action: iran's four pathways to a nuclear weapon have now been blocked. #irandeal URL,non-rumor,Hindi
303,693866093123915776,"officials: boko haram burns kids alive in nigeria, kill 86 people: URL",non-rumor,Chinese
304,692031224227958789,reports of an active gunman at san diego navy medical centre URL,non-rumor,Hindi
305,407258075502899200,this is the driver that died in the accident with paul walker. don't forget about him just because he's not famous. URL,true,Chinese
306,265953285247209472,deep-fried left wings demo-crab cakes barack-amole & chips malia quesadillas hawaiian pizza sloppy joe bidens obamacare-rot cake,false,Hindi
307,692217618778972161,"2 people killed & 3 hurt at seattle area homeless encampment, police say. the shooter is at large. URL",non-rumor,Hindi
308,693487871806689280,"doctor of ""concussion"" fame willing to ""bet my medical license"" that o.j. simpson has cte: URL URL",non-rumor,English
309,501760566160289794,"78 were arrested overnight in ferguson, more than double the total reported by authorities URL URL",false,Chinese
310,760120409429643266,pray for parents and school leadership to have wisdom to refuse these after school satan clubs! URL,unverified,English
311,743058135300988932,"so now we know, orlando shooter was a gay, muslim, registered democrat. no wonder liberals are trying to blame the gun. #orlandoshooting",unverified,Hindi
312,524983325275197440,#rcmp news conference on #ottawa shootings expected to begin momentarily. watch live @ URL,true,Chinese
313,766358933296517121,"american swimmers who claimed that they were robbed in rio should apologize to residents, brazilian police said. URL",non-rumor,English
314,692925163994796033,home. URL,non-rumor,English
315,688110059553861634,here's what @potus keeps in his pockets to remind himself of the people he meets along the way. #youtubeasksobama URL,non-rumor,Hindi
316,687766167558164481,"caitlyn jenner mourns the loss of bruce: ""maybe he didn't deserve to be gone."" URL URL",non-rumor,Hindi
317,518665533089406976,#mexico mass grave discovered after student protesters go missing URL URL,false,English
318,532197572698320896,sugarhill gang's big bank hank dies -- dead at 57 from cancer URL,true,Hindi
319,693622130735484929,"saudi prince takes on trump on twitter: ""i bailed you out twice"" URL URL",non-rumor,English
320,509077805296914432,#muslim arrested in #texas today with #isis flag on body armor URL,false,Hindi
321,489970164469751808,current passenger breakdown by nationality - via @theage @smh #mh17 URL URL,false,Chinese
322,691327238353129472,congress allocates $90 million to protect remaining eagles members URL URL,non-rumor,English
323,693821069879160832,"from @otlonespn: baylor faces accusations of ignoring sex assault claims against athletes, not supporting victims: URL",non-rumor,English
324,693509689418588160,what was your favorite moment from this week's #teenwolf? watch + let me know: URL URL,non-rumor,English
325,522654603675176960,spider burrows through man's appendix scar and crawls under his skin URL URL,unverified,Hindi
326,692099058811453440,apple reports slowest iphone sales growth since product's 2007 launch URL,non-rumor,Hindi
327,407244865018155008,i can't belive people are comparing paul walker's death to brian from family guy. shows how stupid and ignorant people are.,true,Chinese
328,407169885345943552,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous,true,Hindi
329,501785003144273921,nbc: arrest records show #ferguson cops jailed twice as many people last night as they originally claimed. URL,false,Hindi
330,674713782778654721,#ceres captured by dawn spacecraft. check out those bright spots! video: URL URL,non-rumor,Hindi
331,515598200796090369,"#workplace hero shoots #altonnolen #stabbings #beheading priors drugs/manhunt, recent radical convert #judicialgrinds URL",true,Chinese
332,692746621218656258,update - french media: 28-year-old man carrying two guns arrested at #eurodisney near #paris was carrying box of bullets & copy of the koran,non-rumor,English
333,763428684850094080,breaking video : hillary surrogate calls for the assassination of julian assange. URL,unverified,Chinese
